Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
5688,US-2025-103389,2025-04-05,2025-04-06,First Class,CUST-00131,Elizabeth Kelley,Consumer,United States,Central,Illinois,Chicago,60601,P-0018,Office Supplies,Binders,Presentation Binder,1,15.99,0.0,15.99,7.5
5689,US-2025-103389,2025-04-05,2025-04-06,First Class,CUST-00131,Elizabeth Kelley,Consumer,United States,Central,Illinois,Chicago,60601,P-0039,Technology,Phones,VoIP Conference Phone,3,249.99,0.0,749.97,170.91
5690,US-2025-103390,2025-04-06,2025-04-06,Same Day,CUST-00463,Riley Bryant,Corporate,United States,Central,Texas,Houston,77002,P-0018,Office Supplies,Binders,Presentation Binder,8,15.99,0.2,102.34,29.91
5691,US-2025-103391,2025-04-06,2025-04-08,Second Class,CUST-00555,Robert Morgan,Consumer,United States,South,Florida,Orlando,32801,P-0040,Technology,Phones,Smartphone Screen Protector,1,14.99,0.0,14.99,8.08
5692,US-2025-103392,2025-04-06,2025-04-12,Standard Class,CUST-00464,Taylor Carlson,Consumer,United States,West,California,San Francisco,94103,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),1,3.99,0.0,3.99,1.94
5693,US-2025-103393,2025-04-06,2025-04-08,Second Class,CUST-00627,Amy Kelley,Corporate,United States,West,California,San Francisco,94103,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.0,12.99,6.07
5694,US-2025-103394,2025-04-07,2025-04-12,Standard Class,CUST-00245,Shannon Rivera,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,2,129.99,0.1,233.98,52.11
5695,US-2025-103395,2025-04-07,2025-04-11,Standard Class,CUST-00267,Kimberly Gibson,Corporate,United States,West,Washington,Seattle,98101,P-0007,Furniture,Tables,Laminate Office Desk,3,219.99,0.0,659.97,219.79
5696,US-2025-103396,2025-04-07,2025-04-12,Standard Class,CUST-00607,Brian Martin,Consumer,United States,Central,Missouri,Kansas City,64105,P-0045,Technology,Machines,Label Maker,2,44.99,0.1,80.98,20.62
5697,US-2025-103397,2025-04-07,2025-04-11,Second Class,CUST-00044,Anthony Humphrey,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),2,10.99,0.0,21.98,9.73
5698,US-2025-103398,2025-04-08,2025-04-08,Same Day,CUST-00324,Brandy Chavez,Corporate,United States,Central,Texas,Dallas,75201,P-0007,Furniture,Tables,Laminate Office Desk,2,219.99,0.4,263.99,-35.52
5699,US-2025-103399,2025-04-08,2025-04-09,First Class,CUST-00520,Vincent Reynolds,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0002,Furniture,Chairs,Mesh Task Chair,1,129.99,0.2,103.99,18.03
5700,US-2025-103400,2025-04-08,2025-04-10,Second Class,CUST-00479,Curtis Williams,Consumer,United States,West,California,Los Angeles,90012,P-0011,Furniture,Bookcases,Modular Storage Bookcase,1,229.99,0.4,137.99,-5.8
5701,US-2025-103401,2025-04-08,2025-04-11,Second Class,CUST-00363,Bryan Gomez,Consumer,United States,East,New Jersey,Newark,07102,P-0001,Furniture,Chairs,Executive Leather Office Chair,4,289.99,0.2,927.97,202.06
5702,US-2025-103402,2025-04-09,2025-04-16,Standard Class,CUST-00420,Jake Campbell,Consumer,United States,South,Florida,Orlando,32801,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),4,3.99,0.2,12.77,5.15
5703,US-2025-103403,2025-04-09,2025-04-13,Standard Class,CUST-00614,David Molina,Home Office,United States,West,Washington,Seattle,98101,P-0040,Technology,Phones,Smartphone Screen Protector,6,14.99,0.0,89.94,49.73
5704,US-2025-103403,2025-04-09,2025-04-13,Standard Class,CUST-00614,David Molina,Home Office,United States,West,Washington,Seattle,98101,P-0012,Furniture,Furnishings,Desk Lamp - LED,3,39.99,0.15,101.97,36.0
5705,US-2025-103404,2025-04-09,2025-04-13,Standard Class,CUST-00002,Noah Rhodes,Consumer,United States,West,California,San Francisco,94103,P-0044,Technology,Machines,Paper Shredder,7,89.99,0.0,629.93,184.73
5706,US-2025-103404,2025-04-09,2025-04-13,Standard Class,CUST-00002,Noah Rhodes,Consumer,United States,West,California,San Francisco,94103,P-0051,Technology,Copiers,Desktop Scanner,2,159.99,0.0,319.98,79.6
5707,US-2025-103405,2025-04-09,2025-04-14,Standard Class,CUST-00613,Franklin Wright,Consumer,United States,South,Tennessee,Nashville,37203,P-0002,Furniture,Chairs,Mesh Task Chair,3,129.99,0.2,311.98,69.14
5708,US-2025-103405,2025-04-09,2025-04-14,Standard Class,CUST-00613,Franklin Wright,Consumer,United States,South,Tennessee,Nashville,37203,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),1,9.99,0.0,9.99,4.72
5709,US-2025-103406,2025-04-09,2025-04-13,Standard Class,CUST-00506,Jodi Roach,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0008,Furniture,Tables,Glass Top Side Table,3,149.99,0.1,404.97,124.63
5710,US-2025-103406,2025-04-09,2025-04-13,Standard Class,CUST-00506,Jodi Roach,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0029,Office Supplies,Labels,Shipping Label Roll,1,13.99,0.15,11.89,4.6
5711,US-2025-103406,2025-04-09,2025-04-13,Standard Class,CUST-00506,Jodi Roach,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,4,12.99,0.1,46.76,19.41
5712,US-2025-103407,2025-04-09,2025-04-14,Standard Class,CUST-00509,Joshua Vance,Corporate,United States,South,Louisiana,New Orleans,70112,P-0026,Office Supplies,Art,Highlighter Pack (6pk),1,5.99,0.1,5.39,2.21
5713,US-2025-103408,2025-04-10,2025-04-17,Standard Class,CUST-00581,William Evans,Consumer,United States,East,New Jersey,Newark,07102,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),3,9.99,0.1,26.97,10.33
5714,US-2025-103409,2025-04-11,2025-04-17,Standard Class,CUST-00328,Trevor Johnson,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0014,Furniture,Furnishings,Framed Wall Art Set,1,59.99,0.15,50.99,15.16
5715,US-2025-103410,2025-04-11,2025-04-17,Standard Class,CUST-00335,Dana Martinez,Consumer,United States,Central,Missouri,Kansas City,64105,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),1,16.99,0.0,16.99,6.25
5716,US-2025-103410,2025-04-11,2025-04-17,Standard Class,CUST-00335,Dana Martinez,Consumer,United States,Central,Missouri,Kansas City,64105,P-0007,Furniture,Tables,Laminate Office Desk,4,219.99,0.1,791.96,213.56
5717,US-2025-103411,2025-04-11,2025-04-17,Standard Class,CUST-00122,Kenneth Scott,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0006,Furniture,Tables,Round Conference Table,6,599.99,0.0,3599.94,866.76
5718,US-2025-103412,2025-04-11,2025-04-16,Standard Class,CUST-00150,Stephanie Manning,Consumer,United States,West,California,San Diego,92101,P-0042,Technology,Machines,All-in-One Inkjet Printer,1,189.99,0.0,189.99,34.37
5719,US-2025-103412,2025-04-11,2025-04-16,Standard Class,CUST-00150,Stephanie Manning,Consumer,United States,West,California,San Diego,92101,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,6,14.99,0.0,89.94,33.02
5720,US-2025-103413,2025-04-12,2025-04-13,First Class,CUST-00470,Jeanette Harrison,Consumer,United States,South,Georgia,Atlanta,30303,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.2,6.38,2.43
5721,US-2025-103413,2025-04-12,2025-04-13,First Class,CUST-00470,Jeanette Harrison,Consumer,United States,South,Georgia,Atlanta,30303,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.0,349.99,99.14
5722,US-2025-103414,2025-04-12,2025-04-14,Second Class,CUST-00220,Bailey Duran DDS,Consumer,United States,South,North Carolina,Charlotte,28202,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.0,379.98,77.2
5723,US-2025-103415,2025-04-12,2025-04-15,Second Class,CUST-00437,Ralph Anderson,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0010,Furniture,Bookcases,Corner Bookcase,1,159.99,0.4,95.99,-6.01
5724,US-2025-103416,2025-04-13,2025-04-17,Second Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0050,Technology,Accessories,Webcam 1080p,1,49.99,0.1,44.99,11.9
5725,US-2025-103416,2025-04-13,2025-04-17,Second Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0004,Furniture,Chairs,Folding Guest Chair,1,74.99,0.15,63.74,18.62
5726,US-2025-103417,2025-04-13,2025-04-17,Standard Class,CUST-00090,Aimee Montoya,Corporate,United States,East,New Jersey,Newark,07102,P-0004,Furniture,Chairs,Folding Guest Chair,2,74.99,0.0,149.98,56.46
5727,US-2025-103417,2025-04-13,2025-04-17,Standard Class,CUST-00090,Aimee Montoya,Corporate,United States,East,New Jersey,Newark,07102,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),2,8.99,0.0,17.98,8.78
5728,US-2025-103417,2025-04-13,2025-04-17,Standard Class,CUST-00090,Aimee Montoya,Corporate,United States,East,New Jersey,Newark,07102,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,1,7.99,0.0,7.99,3.77
5729,US-2025-103418,2025-04-13,2025-04-15,First Class,CUST-00276,Matthew Moore,Consumer,United States,South,North Carolina,Charlotte,28202,P-0022,Office Supplies,Storage,Plastic Storage Bin,1,17.99,0.0,17.99,6.87
5730,US-2025-103418,2025-04-13,2025-04-15,First Class,CUST-00276,Matthew Moore,Consumer,United States,South,North Carolina,Charlotte,28202,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.0,12.99,6.43
5731,US-2025-103419,2025-04-14,2025-04-15,First Class,CUST-00113,Julia Torres,Home Office,United States,East,Pennsylvania,Pittsburgh,15222,P-0013,Furniture,Furnishings,Wall Clock,2,24.99,0.2,39.98,12.51
5732,US-2025-103419,2025-04-14,2025-04-15,First Class,CUST-00113,Julia Torres,Home Office,United States,East,Pennsylvania,Pittsburgh,15222,P-0043,Technology,Machines,Laser Printer,2,399.99,0.2,639.98,2.63
5733,US-2025-103419,2025-04-14,2025-04-15,First Class,CUST-00113,Julia Torres,Home Office,United States,East,Pennsylvania,Pittsburgh,15222,P-0044,Technology,Machines,Paper Shredder,2,89.99,0.0,179.98,48.33
5734,US-2025-103420,2025-04-14,2025-04-14,Same Day,CUST-00373,Ellen Morgan,Corporate,United States,South,North Carolina,Charlotte,28202,P-0010,Furniture,Bookcases,Corner Bookcase,5,159.99,0.15,679.96,164.24
5735,US-2025-103421,2025-04-15,2025-04-22,Standard Class,CUST-00164,Jeffrey Johnson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0036,Office Supplies,Fasteners,Push Pins (50ct),7,4.49,0.0,31.43,15.1
5736,US-2025-103421,2025-04-15,2025-04-22,Standard Class,CUST-00164,Jeffrey Johnson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0025,Office Supplies,Art,Colored Marker Set,2,11.99,0.0,23.98,10.49
5737,US-2025-103422,2025-04-15,2025-04-20,Standard Class,CUST-00083,Michael Evans,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0025,Office Supplies,Art,Colored Marker Set,4,11.99,0.0,47.96,22.81
5738,US-2025-103423,2025-04-15,2025-04-19,Standard Class,CUST-00393,Brian Smith,Consumer,United States,West,California,San Diego,92101,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),2,6.49,0.0,12.98,6.25
5739,US-2025-103424,2025-04-15,2025-04-22,Standard Class,CUST-00441,Jeremy Mitchell,Corporate,United States,Central,Missouri,Kansas City,64105,P-0036,Office Supplies,Fasteners,Push Pins (50ct),7,4.49,0.0,31.43,15.46
5740,US-2025-103424,2025-04-15,2025-04-22,Standard Class,CUST-00441,Jeremy Mitchell,Corporate,United States,Central,Missouri,Kansas City,64105,P-0009,Furniture,Bookcases,5-Shelf Bookcase,2,189.99,0.3,265.99,15.81
5741,US-2025-103425,2025-04-15,2025-04-16,First Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0047,Technology,Accessories,Mechanical Keyboard,1,69.99,0.0,69.99,21.83
5742,US-2025-103425,2025-04-15,2025-04-16,First Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.0,11.99,5.38
5743,US-2025-103426,2025-04-15,2025-04-22,Standard Class,CUST-00222,Jeremy Dalton,Consumer,United States,Central,Texas,Houston,77002,P-0015,Furniture,Furnishings,Desk Organizer Tray,6,19.99,0.2,95.95,27.64
5744,US-2025-103427,2025-04-16,2025-04-20,Second Class,CUST-00366,Kenneth Lewis,Corporate,United States,South,Georgia,Atlanta,30303,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),4,6.49,0.0,25.96,13.08
5745,US-2025-103428,2025-04-16,2025-04-17,First Class,CUST-00087,Shirley Suarez,Home Office,United States,East,Pennsylvania,Pittsburgh,15222,P-0050,Technology,Accessories,Webcam 1080p,3,49.99,0.0,149.97,46.7
5746,US-2025-103429,2025-04-16,2025-04-18,First Class,CUST-00133,Mary Marshall,Consumer,United States,Central,Illinois,Chicago,60601,P-0027,Office Supplies,Art,Sketch Pad,1,8.49,0.15,7.22,2.59
5747,US-2025-103429,2025-04-16,2025-04-18,First Class,CUST-00133,Mary Marshall,Consumer,United States,Central,Illinois,Chicago,60601,P-0018,Office Supplies,Binders,Presentation Binder,1,15.99,0.1,14.39,5.22
5748,US-2025-103429,2025-04-16,2025-04-18,First Class,CUST-00133,Mary Marshall,Consumer,United States,Central,Illinois,Chicago,60601,P-0010,Furniture,Bookcases,Corner Bookcase,3,159.99,0.2,383.98,77.43
5749,US-2025-103430,2025-04-16,2025-04-16,Same Day,CUST-00093,Denise Jacobs,Corporate,United States,West,Colorado,Denver,80202,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),2,16.99,0.1,30.58,10.36
5750,US-2025-103431,2025-04-16,2025-04-21,Standard Class,CUST-00305,Maria Parker,Home Office,United States,South,Tennessee,Nashville,37203,P-0037,Office Supplies,Fasteners,Rubber Bands (1lb),5,5.49,0.0,27.45,13.72
5751,US-2025-103432,2025-04-16,2025-04-19,Second Class,CUST-00376,Paul Lewis,Consumer,United States,South,Louisiana,New Orleans,70112,P-0015,Furniture,Furnishings,Desk Organizer Tray,1,19.99,0.15,16.99,6.1
5752,US-2025-103433,2025-04-16,2025-04-22,Standard Class,CUST-00402,Craig Morrison,Corporate,United States,South,Tennessee,Nashville,37203,P-0010,Furniture,Bookcases,Corner Bookcase,3,159.99,0.3,335.98,10.06
5753,US-2025-103434,2025-04-17,2025-04-17,Same Day,CUST-00226,Benjamin Smith,Consumer,United States,West,Colorado,Denver,80202,P-0041,Technology,Phones,Phone Charging Dock,1,29.99,0.1,26.99,6.75
5754,US-2025-103434,2025-04-17,2025-04-17,Same Day,CUST-00226,Benjamin Smith,Consumer,United States,West,Colorado,Denver,80202,P-0010,Furniture,Bookcases,Corner Bookcase,5,159.99,0.15,679.96,135.77
5755,US-2025-103435,2025-04-17,2025-04-19,First Class,CUST-00439,Rhonda Martin,Consumer,United States,South,Tennessee,Nashville,37203,P-0002,Furniture,Chairs,Mesh Task Chair,4,129.99,0.0,519.96,169.12
5756,US-2025-103436,2025-04-17,2025-04-24,Standard Class,CUST-00262,Desiree Tyler,Corporate,United States,South,Georgia,Atlanta,30303,P-0047,Technology,Accessories,Mechanical Keyboard,1,69.99,0.1,62.99,17.03
5757,US-2025-103437,2025-04-17,2025-04-21,Second Class,CUST-00011,Monica Herrera,Consumer,United States,Central,Illinois,Chicago,60601,P-0024,Office Supplies,Storage,Desktop File Organizer,1,22.99,0.0,22.99,9.12
5758,US-2025-103438,2025-04-18,2025-04-23,Standard Class,CUST-00218,Mark Brown,Home Office,United States,East,Pennsylvania,Philadelphia,19102,P-0049,Technology,Accessories,Laptop Stand,6,39.99,0.0,239.94,81.28
5759,US-2025-103439,2025-04-19,2025-04-21,First Class,CUST-00385,Aimee Turner,Corporate,United States,West,California,San Francisco,94103,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.0,349.99,118.7
5760,US-2025-103440,2025-04-19,2025-04-24,Standard Class,CUST-00010,Ryan Munoz,Consumer,United States,Central,Texas,Dallas,75201,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,4,129.99,0.0,519.96,162.92
5761,US-2025-103441,2025-04-20,2025-04-27,Standard Class,CUST-00065,Jessica Callahan,Corporate,United States,South,Florida,Miami,33130,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,4,7.99,0.0,31.96,14.28
5762,US-2025-103442,2025-04-20,2025-04-20,Same Day,CUST-00083,Michael Evans,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0018,Office Supplies,Binders,Presentation Binder,4,15.99,0.0,63.96,26.27
5763,US-2025-103443,2025-04-20,2025-04-24,Standard Class,CUST-00349,James Parks,Consumer,United States,West,Colorado,Denver,80202,P-0027,Office Supplies,Art,Sketch Pad,3,8.49,0.0,25.47,12.41
5764,US-2025-103443,2025-04-20,2025-04-24,Standard Class,CUST-00349,James Parks,Consumer,United States,West,Colorado,Denver,80202,P-0026,Office Supplies,Art,Highlighter Pack (6pk),6,5.99,0.2,28.75,9.29
5765,US-2025-103443,2025-04-20,2025-04-24,Standard Class,CUST-00349,James Parks,Consumer,United States,West,Colorado,Denver,80202,P-0046,Technology,Accessories,Wireless Mouse,5,24.99,0.0,124.95,48.98
5766,US-2025-103444,2025-04-21,2025-04-27,Standard Class,CUST-00559,Larry Robertson,Consumer,United States,East,New York,New York,10001,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),1,3.99,0.15,3.39,1.43
5767,US-2025-103444,2025-04-21,2025-04-27,Standard Class,CUST-00559,Larry Robertson,Consumer,United States,East,New York,New York,10001,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.2,10.39,3.49
5768,US-2025-103444,2025-04-21,2025-04-27,Standard Class,CUST-00559,Larry Robertson,Consumer,United States,East,New York,New York,10001,P-0007,Furniture,Tables,Laminate Office Desk,1,219.99,0.15,186.99,37.66
5769,US-2025-103445,2025-04-21,2025-04-23,Second Class,CUST-00046,Philip Cannon,Home Office,United States,West,California,San Diego,92101,P-0044,Technology,Machines,Paper Shredder,6,89.99,0.0,539.94,148.83
5770,US-2025-103445,2025-04-21,2025-04-23,Second Class,CUST-00046,Philip Cannon,Home Office,United States,West,California,San Diego,92101,P-0001,Furniture,Chairs,Executive Leather Office Chair,5,289.99,0.4,869.97,-19.5
5771,US-2025-103445,2025-04-21,2025-04-23,Second Class,CUST-00046,Philip Cannon,Home Office,United States,West,California,San Diego,92101,P-0027,Office Supplies,Art,Sketch Pad,5,8.49,0.0,42.45,19.85
5772,US-2025-103446,2025-04-21,2025-04-23,First Class,CUST-00317,Lauren Carson,Corporate,United States,East,New Jersey,Newark,07102,P-0024,Office Supplies,Storage,Desktop File Organizer,2,22.99,0.15,39.08,12.34
5773,US-2025-103447,2025-04-22,2025-04-26,Standard Class,CUST-00407,Lori Hernandez,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,1,9.49,0.3,6.64,1.49
5774,US-2025-103448,2025-04-22,2025-04-26,Second Class,CUST-00292,Stephanie Byrd,Consumer,United States,East,Maryland,Baltimore,21201,P-0025,Office Supplies,Art,Colored Marker Set,4,11.99,0.0,47.96,21.15
5775,US-2025-103448,2025-04-22,2025-04-26,Second Class,CUST-00292,Stephanie Byrd,Consumer,United States,East,Maryland,Baltimore,21201,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,1,7.99,0.0,7.99,3.78
5776,US-2025-103449,2025-04-23,2025-04-29,Standard Class,CUST-00090,Aimee Montoya,Corporate,United States,East,New Jersey,Newark,07102,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,2,14.99,0.0,29.98,12.29
5777,US-2025-103450,2025-04-23,2025-04-27,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0015,Furniture,Furnishings,Desk Organizer Tray,5,19.99,0.0,99.95,46.58
5778,US-2025-103450,2025-04-23,2025-04-27,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0040,Technology,Phones,Smartphone Screen Protector,3,14.99,0.0,44.97,25.23
5779,US-2025-103451,2025-04-23,2025-04-28,Standard Class,CUST-00004,Daniel Wagner,Consumer,United States,East,Maryland,Baltimore,21201,P-0010,Furniture,Bookcases,Corner Bookcase,2,159.99,0.0,319.98,111.84
5780,US-2025-103452,2025-04-24,2025-04-28,Standard Class,CUST-00370,Sabrina Austin,Home Office,United States,West,California,Los Angeles,90012,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.3,9.09,1.45
5781,US-2025-103452,2025-04-24,2025-04-28,Standard Class,CUST-00370,Sabrina Austin,Home Office,United States,West,California,Los Angeles,90012,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.0,379.98,76.55
5782,US-2025-103453,2025-04-25,2025-04-29,Standard Class,CUST-00492,Heather Bolton,Corporate,United States,Central,Texas,Dallas,75201,P-0008,Furniture,Tables,Glass Top Side Table,4,149.99,0.1,539.96,148.72
5783,US-2025-103454,2025-04-26,2025-04-30,Standard Class,CUST-00402,Craig Morrison,Corporate,United States,South,Tennessee,Nashville,37203,P-0018,Office Supplies,Binders,Presentation Binder,2,15.99,0.2,25.58,6.93
5784,US-2025-103455,2025-04-26,2025-05-01,Standard Class,CUST-00621,Casey Hernandez,Consumer,United States,South,Louisiana,New Orleans,70112,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),1,6.49,0.0,6.49,3.25
5785,US-2025-103456,2025-04-26,2025-05-03,Standard Class,CUST-00486,Jonathan Glass MD,Consumer,United States,Central,Illinois,Chicago,60601,P-0051,Technology,Copiers,Desktop Scanner,4,159.99,0.2,511.97,18.81
5786,US-2025-103457,2025-04-27,2025-05-04,Standard Class,CUST-00414,Joanna Pacheco,Home Office,United States,Central,Texas,Houston,77002,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),2,9.99,0.0,19.98,9.07
5787,US-2025-103457,2025-04-27,2025-05-04,Standard Class,CUST-00414,Joanna Pacheco,Home Office,United States,Central,Texas,Houston,77002,P-0002,Furniture,Chairs,Mesh Task Chair,4,129.99,0.1,467.96,136.9
5788,US-2025-103457,2025-04-27,2025-05-04,Standard Class,CUST-00414,Joanna Pacheco,Home Office,United States,Central,Texas,Houston,77002,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,3,7.99,0.0,23.97,10.46
5789,US-2025-103458,2025-04-28,2025-05-02,Standard Class,CUST-00041,Paula Moreno,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),5,3.99,0.0,19.95,10.42
5790,US-2025-103458,2025-04-28,2025-05-02,Standard Class,CUST-00041,Paula Moreno,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),7,10.99,0.0,76.93,35.32
5791,US-2025-103459,2025-04-28,2025-05-04,Standard Class,CUST-00316,Jordan Chambers,Home Office,United States,South,Florida,Orlando,32801,P-0024,Office Supplies,Storage,Desktop File Organizer,1,22.99,0.0,22.99,9.17
5792,US-2025-103459,2025-04-28,2025-05-04,Standard Class,CUST-00316,Jordan Chambers,Home Office,United States,South,Florida,Orlando,32801,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,2,7.99,0.15,13.58,4.7
5793,US-2025-103460,2025-04-28,2025-05-03,Standard Class,CUST-00238,David Davis,Home Office,United States,Central,Illinois,Chicago,60601,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.0,12.99,5.54
5794,US-2025-103461,2025-04-28,2025-05-02,Second Class,CUST-00177,Michael Elliott,Consumer,United States,East,Maryland,Baltimore,21201,P-0051,Technology,Copiers,Desktop Scanner,1,159.99,0.0,159.99,33.8
5795,US-2025-103462,2025-04-29,2025-05-06,Standard Class,CUST-00116,Diana May,Home Office,United States,Central,Texas,Houston,77002,P-0004,Furniture,Chairs,Folding Guest Chair,4,74.99,0.0,299.96,123.69
5796,US-2025-103462,2025-04-29,2025-05-06,Standard Class,CUST-00116,Diana May,Home Office,United States,Central,Texas,Houston,77002,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.15,10.19,3.54
5797,US-2025-103462,2025-04-29,2025-05-06,Standard Class,CUST-00116,Diana May,Home Office,United States,Central,Texas,Houston,77002,P-0051,Technology,Copiers,Desktop Scanner,2,159.99,0.0,319.98,76.27
5798,US-2025-103463,2025-04-29,2025-05-06,Standard Class,CUST-00262,Desiree Tyler,Corporate,United States,South,Georgia,Atlanta,30303,P-0045,Technology,Machines,Label Maker,1,44.99,0.15,38.24,7.55
5799,US-2025-103463,2025-04-29,2025-05-06,Standard Class,CUST-00262,Desiree Tyler,Corporate,United States,South,Georgia,Atlanta,30303,P-0041,Technology,Phones,Phone Charging Dock,4,29.99,0.0,119.96,41.49
5800,US-2025-103464,2025-04-29,2025-05-02,Second Class,CUST-00271,Jasmin Alvarado,Corporate,United States,South,Georgia,Atlanta,30303,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),6,6.49,0.1,35.05,15.53
5801,US-2025-103465,2025-04-29,2025-05-06,Standard Class,CUST-00187,Jonathan Peterson,Consumer,United States,West,Oregon,Portland,97201,P-0026,Office Supplies,Art,Highlighter Pack (6pk),3,5.99,0.1,16.17,6.94
5802,US-2025-103466,2025-04-29,2025-05-03,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0015,Furniture,Furnishings,Desk Organizer Tray,4,19.99,0.15,67.97,24.78
5803,US-2025-103466,2025-04-29,2025-05-03,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0002,Furniture,Chairs,Mesh Task Chair,1,129.99,0.0,129.99,46.5
5804,US-2025-103467,2025-04-30,2025-05-06,Standard Class,CUST-00109,Evelyn Galvan,Consumer,United States,Central,Illinois,Chicago,60601,P-0050,Technology,Accessories,Webcam 1080p,7,49.99,0.0,349.93,112.54
5805,US-2025-103468,2025-04-30,2025-05-05,Standard Class,CUST-00088,Christopher Bass,Home Office,United States,South,Georgia,Atlanta,30303,P-0045,Technology,Machines,Label Maker,1,44.99,0.15,38.24,7.48
5806,US-2025-103468,2025-04-30,2025-05-05,Standard Class,CUST-00088,Christopher Bass,Home Office,United States,South,Georgia,Atlanta,30303,P-0008,Furniture,Tables,Glass Top Side Table,6,149.99,0.0,899.94,313.04
5807,US-2025-103468,2025-04-30,2025-05-05,Standard Class,CUST-00088,Christopher Bass,Home Office,United States,South,Georgia,Atlanta,30303,P-0041,Technology,Phones,Phone Charging Dock,4,29.99,0.0,119.96,45.75
5808,US-2025-103469,2025-05-01,2025-05-06,Standard Class,CUST-00155,Brenda Hall,Corporate,United States,West,Oregon,Portland,97201,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,4,12.99,0.0,51.96,23.54
